head	relation	tail	head_type	tail_type
ENSG00000104447	interacts_with	ENSG00000117266	Gene	Gene
ENSG00000171992	interacts_with	ENSG00000136153	Gene	Gene
ENSG00000136153	interacts_with	ENSG00000171992	Gene	Gene
ENSG00000106462	interacts_with	ENSG00000168476	Gene	Gene
ENSG00000168476	interacts_with	ENSG00000106462	Gene	Gene
ENSG00000126214	interacts_with	ENSG00000166197	Gene	Gene
ENSG00000166197	interacts_with	ENSG00000126214	Gene	Gene
ENSG00000143228	interacts_with	ENSG00000088833	Gene	Gene
ENSG00000088833	interacts_with	ENSG00000143228	Gene	Gene
ENSG00000116478	interacts_with	ENSG00000164916	Gene	Gene
ENSG00000164916	interacts_with	ENSG00000116478	Gene	Gene
ENSG00000147403	interacts_with	ENSG00000146247	Gene	Gene
ENSG00000146247	interacts_with	ENSG00000147403	Gene	Gene
ENSG00000133703	interacts_with	ENSG00000120896	Gene	Gene
ENSG00000120896	interacts_with	ENSG00000133703	Gene	Gene
ENSG00000142945	interacts_with	ENSG00000078808	Gene	Gene
ENSG00000078808	interacts_with	ENSG00000142945	Gene	Gene
ENSG00000164736	interacts_with	ENSG00000172809	Gene	Gene
ENSG00000172809	interacts_with	ENSG00000164736	Gene	Gene
ENSG00000101367	interacts_with	ENSG00000116489	Gene	Gene
ENSG00000116489	interacts_with	ENSG00000101367	Gene	Gene
ENSG00000124802	interacts_with	ENSG00000133706	Gene	Gene
ENSG00000133706	interacts_with	ENSG00000124802	Gene	Gene
ENSG00000079246	interacts_with	ENSG00000197081	Gene	Gene
ENSG00000197081	interacts_with	ENSG00000079246	Gene	Gene
ENSG00000101367	interacts_with	ENSG00000178363	Gene	Gene
ENSG00000178363	interacts_with	ENSG00000101367	Gene	Gene
ENSG00000143772	interacts_with	ENSG00000089048	Gene	Gene
ENSG00000089048	interacts_with	ENSG00000143772	Gene	Gene
ENSG00000149636	interacts_with	ENSG00000060069	Gene	Gene
ENSG00000060069	interacts_with	ENSG00000149636	Gene	Gene
ENSG00000109101	interacts_with	ENSG00000160113	Gene	Gene
ENSG00000160113	interacts_with	ENSG00000109101	Gene	Gene
ENSG00000111328	interacts_with	ENSG00000143373	Gene	Gene
ENSG00000143373	interacts_with	ENSG00000111328	Gene	Gene
ENSG00000278372	interacts_with	ENSG00000157107	Gene	Gene
ENSG00000157107	interacts_with	ENSG00000278372	Gene	Gene
ENSG00000170312	interacts_with	ENSG00000153944	Gene	Gene
ENSG00000153944	interacts_with	ENSG00000170312	Gene	Gene
ENSG00000136813	interacts_with	ENSG00000163399	Gene	Gene
ENSG00000163399	interacts_with	ENSG00000136813	Gene	Gene
ENSG00000151466	interacts_with	ENSG00000262771	Gene	Gene
ENSG00000262771	interacts_with	ENSG00000151466	Gene	Gene
ENSG00000196199	interacts_with	ENSG00000134283	Gene	Gene
ENSG00000134283	interacts_with	ENSG00000196199	Gene	Gene
ENSG00000134109	interacts_with	ENSG00000107882	Gene	Gene
ENSG00000107882	interacts_with	ENSG00000134109	Gene	Gene
ENSG00000099817	interacts_with	ENSG00000196235	Gene	Gene
ENSG00000196235	interacts_with	ENSG00000099817	Gene	Gene
ENSG00000163882	interacts_with	ENSG00000196235	Gene	Gene
ENSG00000196235	interacts_with	ENSG00000163882	Gene	Gene
ENSG00000196235	interacts_with	ENSG00000047315	Gene	Gene
ENSG00000047315	interacts_with	ENSG00000196235	Gene	Gene
ENSG00000196235	interacts_with	ENSG00000144231	Gene	Gene
ENSG00000144231	interacts_with	ENSG00000196235	Gene	Gene
ENSG00000126215	interacts_with	ENSG00000263290	Gene	Gene
ENSG00000263290	interacts_with	ENSG00000126215	Gene	Gene
ENSG00000108055	interacts_with	ENSG00000130119	Gene	Gene
ENSG00000130119	interacts_with	ENSG00000108055	Gene	Gene
ENSG00000111087	interacts_with	ENSG00000020922	Gene	Gene
ENSG00000020922	interacts_with	ENSG00000111087	Gene	Gene
ENSG00000205937	interacts_with	ENSG00000083544	Gene	Gene
ENSG00000083544	interacts_with	ENSG00000205937	Gene	Gene
ENSG00000111206	interacts_with	ENSG00000213551	Gene	Gene
ENSG00000213551	interacts_with	ENSG00000111206	Gene	Gene
ENSG00000138668	interacts_with	ENSG00000137076	Gene	Gene
ENSG00000137076	interacts_with	ENSG00000138668	Gene	Gene
ENSG00000126215	interacts_with	ENSG00000175221	Gene	Gene
ENSG00000175221	interacts_with	ENSG00000126215	Gene	Gene
ENSG00000176678	interacts_with	ENSG00000163104	Gene	Gene
ENSG00000163104	interacts_with	ENSG00000176678	Gene	Gene
ENSG00000174996	interacts_with	ENSG00000140319	Gene	Gene
ENSG00000140319	interacts_with	ENSG00000174996	Gene	Gene
ENSG00000102981	interacts_with	ENSG00000142002	Gene	Gene
ENSG00000142002	interacts_with	ENSG00000102981	Gene	Gene
ENSG00000178950	interacts_with	ENSG00000130787	Gene	Gene
ENSG00000130787	interacts_with	ENSG00000178950	Gene	Gene
ENSG00000100422	interacts_with	ENSG00000197780	Gene	Gene
ENSG00000197780	interacts_with	ENSG00000100422	Gene	Gene
ENSG00000100296	interacts_with	ENSG00000141543	Gene	Gene
ENSG00000141543	interacts_with	ENSG00000100296	Gene	Gene
ENSG00000134243	interacts_with	ENSG00000170454	Gene	Gene
ENSG00000170454	interacts_with	ENSG00000134243	Gene	Gene
ENSG00000130713	interacts_with	ENSG00000111696	Gene	Gene
ENSG00000111696	interacts_with	ENSG00000130713	Gene	Gene
ENSG00000126215	interacts_with	ENSG00000198862	Gene	Gene
ENSG00000198862	interacts_with	ENSG00000126215	Gene	Gene
ENSG00000166816	interacts_with	ENSG00000104450	Gene	Gene
ENSG00000104450	interacts_with	ENSG00000166816	Gene	Gene
ENSG00000136897	interacts_with	ENSG00000112651	Gene	Gene
ENSG00000112651	interacts_with	ENSG00000136897	Gene	Gene
ENSG00000136897	interacts_with	ENSG00000139131	Gene	Gene
ENSG00000139131	interacts_with	ENSG00000136897	Gene	Gene
ENSG00000162736	interacts_with	ENSG00000103257	Gene	Gene
ENSG00000103257	interacts_with	ENSG00000162736	Gene	Gene
ENSG00000082898	interacts_with	ENSG00000103671	Gene	Gene
ENSG00000103671	interacts_with	ENSG00000082898	Gene	Gene
ENSG00000163029	interacts_with	ENSG00000070950	Gene	Gene
ENSG00000070950	interacts_with	ENSG00000163029	Gene	Gene
ENSG00000132964	interacts_with	ENSG00000172262	Gene	Gene
ENSG00000172262	interacts_with	ENSG00000132964	Gene	Gene
ENSG00000138668	interacts_with	ENSG00000067182	Gene	Gene
ENSG00000067182	interacts_with	ENSG00000138668	Gene	Gene
ENSG00000132688	interacts_with	ENSG00000167815	Gene	Gene
ENSG00000167815	interacts_with	ENSG00000132688	Gene	Gene
ENSG00000163932	interacts_with	ENSG00000231377	Gene	Gene
ENSG00000231377	interacts_with	ENSG00000163932	Gene	Gene
ENSG00000278372	interacts_with	ENSG00000172725	Gene	Gene
ENSG00000172725	interacts_with	ENSG00000278372	Gene	Gene
ENSG00000161800	interacts_with	ENSG00000160299	Gene	Gene
ENSG00000160299	interacts_with	ENSG00000161800	Gene	Gene
ENSG00000185917	interacts_with	ENSG00000171148	Gene	Gene
ENSG00000171148	interacts_with	ENSG00000185917	Gene	Gene
ENSG00000143337	interacts_with	ENSG00000118242	Gene	Gene
ENSG00000118242	interacts_with	ENSG00000143337	Gene	Gene
ENSG00000101421	interacts_with	ENSG00000162642	Gene	Gene
ENSG00000162642	interacts_with	ENSG00000101421	Gene	Gene
ENSG00000100225	interacts_with	ENSG00000172572	Gene	Gene
ENSG00000172572	interacts_with	ENSG00000100225	Gene	Gene
ENSG00000131196	interacts_with	ENSG00000261992	Gene	Gene
ENSG00000261992	interacts_with	ENSG00000131196	Gene	Gene
ENSG00000128833	interacts_with	ENSG00000145911	Gene	Gene
ENSG00000145911	interacts_with	ENSG00000128833	Gene	Gene
ENSG00000125676	interacts_with	ENSG00000078808	Gene	Gene
ENSG00000078808	interacts_with	ENSG00000125676	Gene	Gene
ENSG00000101361	interacts_with	ENSG00000052749	Gene	Gene
ENSG00000052749	interacts_with	ENSG00000101361	Gene	Gene
ENSG00000128833	interacts_with	ENSG00000127511	Gene	Gene
ENSG00000127511	interacts_with	ENSG00000128833	Gene	Gene
ENSG00000111206	interacts_with	ENSG00000144028	Gene	Gene
ENSG00000144028	interacts_with	ENSG00000111206	Gene	Gene
ENSG00000175216	interacts_with	ENSG00000288299	Gene	Gene
ENSG00000288299	interacts_with	ENSG00000175216	Gene	Gene
ENSG00000111581	interacts_with	ENSG00000108559	Gene	Gene
ENSG00000108559	interacts_with	ENSG00000111581	Gene	Gene
ENSG00000175216	interacts_with	ENSG00000111716	Gene	Gene
ENSG00000111716	interacts_with	ENSG00000175216	Gene	Gene
ENSG00000151466	interacts_with	ENSG00000169019	Gene	Gene
ENSG00000169019	interacts_with	ENSG00000151466	Gene	Gene
ENSG00000126215	interacts_with	ENSG00000099995	Gene	Gene
ENSG00000099995	interacts_with	ENSG00000126215	Gene	Gene
ENSG00000132964	interacts_with	ENSG00000234651	Gene	Gene
ENSG00000234651	interacts_with	ENSG00000132964	Gene	Gene
ENSG00000172197	interacts_with	ENSG00000103257	Gene	Gene
ENSG00000103257	interacts_with	ENSG00000172197	Gene	Gene
ENSG00000113758	interacts_with	ENSG00000206485	Gene	Gene
ENSG00000206485	interacts_with	ENSG00000113758	Gene	Gene
ENSG00000166851	interacts_with	ENSG00000099622	Gene	Gene
ENSG00000099622	interacts_with	ENSG00000166851	Gene	Gene
ENSG00000137171	interacts_with	ENSG00000123213	Gene	Gene
ENSG00000123213	interacts_with	ENSG00000137171	Gene	Gene
ENSG00000278372	interacts_with	ENSG00000243156	Gene	Gene
ENSG00000243156	interacts_with	ENSG00000278372	Gene	Gene
ENSG00000278372	interacts_with	ENSG00000107863	Gene	Gene
ENSG00000107863	interacts_with	ENSG00000278372	Gene	Gene
ENSG00000170608	interacts_with	ENSG00000131668	Gene	Gene
ENSG00000131668	interacts_with	ENSG00000170608	Gene	Gene
ENSG00000178919	interacts_with	ENSG00000198728	Gene	Gene
ENSG00000198728	interacts_with	ENSG00000178919	Gene	Gene
ENSG00000178950	interacts_with	ENSG00000143324	Gene	Gene
ENSG00000143324	interacts_with	ENSG00000178950	Gene	Gene
ENSG00000182287	interacts_with	ENSG00000055044	Gene	Gene
ENSG00000055044	interacts_with	ENSG00000182287	Gene	Gene
ENSG00000072518	interacts_with	ENSG00000074054	Gene	Gene
ENSG00000074054	interacts_with	ENSG00000072518	Gene	Gene
ENSG00000126215	interacts_with	ENSG00000132591	Gene	Gene
ENSG00000132591	interacts_with	ENSG00000126215	Gene	Gene
ENSG00000101361	interacts_with	ENSG00000043143	Gene	Gene
ENSG00000043143	interacts_with	ENSG00000101361	Gene	Gene
ENSG00000082516	interacts_with	ENSG00000104852	Gene	Gene
ENSG00000104852	interacts_with	ENSG00000082516	Gene	Gene
ENSG00000136997	interacts_with	ENSG00000156026	Gene	Gene
ENSG00000156026	interacts_with	ENSG00000136997	Gene	Gene
ENSG00000130204	interacts_with	ENSG00000101680	Gene	Gene
ENSG00000101680	interacts_with	ENSG00000130204	Gene	Gene
ENSG00000179772	interacts_with	ENSG00000034152	Gene	Gene
ENSG00000034152	interacts_with	ENSG00000179772	Gene	Gene
ENSG00000104388	interacts_with	ENSG00000230143	Gene	Gene
ENSG00000230143	interacts_with	ENSG00000104388	Gene	Gene
ENSG00000130177	interacts_with	ENSG00000143811	Gene	Gene
ENSG00000143811	interacts_with	ENSG00000130177	Gene	Gene
ENSG00000114861	interacts_with	ENSG00000116830	Gene	Gene
ENSG00000116830	interacts_with	ENSG00000114861	Gene	Gene
ENSG00000101361	interacts_with	ENSG00000155506	Gene	Gene
ENSG00000155506	interacts_with	ENSG00000101361	Gene	Gene
ENSG00000126215	interacts_with	ENSG00000003756	Gene	Gene
ENSG00000003756	interacts_with	ENSG00000126215	Gene	Gene
ENSG00000126215	interacts_with	ENSG00000004864	Gene	Gene
ENSG00000004864	interacts_with	ENSG00000126215	Gene	Gene
ENSG00000145386	interacts_with	ENSG00000114416	Gene	Gene
ENSG00000114416	interacts_with	ENSG00000145386	Gene	Gene
ENSG00000153187	interacts_with	ENSG00000152382	Gene	Gene
ENSG00000152382	interacts_with	ENSG00000153187	Gene	Gene
ENSG00000065970	interacts_with	ENSG00000028277	Gene	Gene
ENSG00000028277	interacts_with	ENSG00000065970	Gene	Gene
ENSG00000134954	interacts_with	ENSG00000070961	Gene	Gene
ENSG00000070961	interacts_with	ENSG00000134954	Gene	Gene
ENSG00000101558	interacts_with	ENSG00000185008	Gene	Gene
ENSG00000185008	interacts_with	ENSG00000101558	Gene	Gene
ENSG00000109101	interacts_with	ENSG00000126777	Gene	Gene
ENSG00000126777	interacts_with	ENSG00000109101	Gene	Gene
ENSG00000082898	interacts_with	ENSG00000121671	Gene	Gene
ENSG00000121671	interacts_with	ENSG00000082898	Gene	Gene
ENSG00000123836	interacts_with	ENSG00000113448	Gene	Gene
ENSG00000113448	interacts_with	ENSG00000123836	Gene	Gene
ENSG00000117155	interacts_with	ENSG00000132300	Gene	Gene
ENSG00000132300	interacts_with	ENSG00000117155	Gene	Gene
ENSG00000117266	interacts_with	ENSG00000185504	Gene	Gene
ENSG00000185504	interacts_with	ENSG00000117266	Gene	Gene
ENSG00000113758	interacts_with	ENSG00000100097	Gene	Gene
ENSG00000100097	interacts_with	ENSG00000113758	Gene	Gene
ENSG00000130204	interacts_with	ENSG00000228405	Gene	Gene
ENSG00000228405	interacts_with	ENSG00000130204	Gene	Gene
ENSG00000275911	interacts_with	ENSG00000196233	Gene	Gene
ENSG00000196233	interacts_with	ENSG00000275911	Gene	Gene
ENSG00000196535	interacts_with	ENSG00000106789	Gene	Gene
ENSG00000106789	interacts_with	ENSG00000196535	Gene	Gene
ENSG00000128833	interacts_with	ENSG00000100014	Gene	Gene
ENSG00000100014	interacts_with	ENSG00000128833	Gene	Gene
ENSG00000234651	interacts_with	ENSG00000154743	Gene	Gene
ENSG00000154743	interacts_with	ENSG00000234651	Gene	Gene
ENSG00000131196	interacts_with	ENSG00000178409	Gene	Gene
ENSG00000178409	interacts_with	ENSG00000131196	Gene	Gene
ENSG00000136731	interacts_with	ENSG00000162910	Gene	Gene
ENSG00000162910	interacts_with	ENSG00000136731	Gene	Gene
ENSG00000151929	interacts_with	ENSG00000171992	Gene	Gene
ENSG00000171992	interacts_with	ENSG00000151929	Gene	Gene
ENSG00000123836	interacts_with	ENSG00000148985	Gene	Gene
ENSG00000148985	interacts_with	ENSG00000123836	Gene	Gene
ENSG00000113758	interacts_with	ENSG00000099204	Gene	Gene
ENSG00000099204	interacts_with	ENSG00000113758	Gene	Gene
ENSG00000055163	interacts_with	ENSG00000132970	Gene	Gene
ENSG00000132970	interacts_with	ENSG00000055163	Gene	Gene
ENSG00000123836	interacts_with	ENSG00000100227	Gene	Gene
ENSG00000100227	interacts_with	ENSG00000123836	Gene	Gene
ENSG00000278372	interacts_with	ENSG00000206485	Gene	Gene
ENSG00000206485	interacts_with	ENSG00000278372	Gene	Gene
ENSG00000135486	interacts_with	ENSG00000283781	Gene	Gene
ENSG00000283781	interacts_with	ENSG00000135486	Gene	Gene
ENSG00000067560	interacts_with	ENSG00000143748	Gene	Gene
ENSG00000143748	interacts_with	ENSG00000067560	Gene	Gene
ENSG00000136485	interacts_with	ENSG00000120438	Gene	Gene
ENSG00000120438	interacts_with	ENSG00000136485	Gene	Gene
ENSG00000142945	interacts_with	ENSG00000280831	Gene	Gene
ENSG00000280831	interacts_with	ENSG00000142945	Gene	Gene
ENSG00000082458	interacts_with	ENSG00000180901	Gene	Gene
ENSG00000180901	interacts_with	ENSG00000082458	Gene	Gene
ENSG00000101558	interacts_with	ENSG00000147526	Gene	Gene
ENSG00000147526	interacts_with	ENSG00000101558	Gene	Gene
ENSG00000101558	interacts_with	ENSG00000232367	Gene	Gene
ENSG00000232367	interacts_with	ENSG00000101558	Gene	Gene
ENSG00000075945	interacts_with	ENSG00000141447	Gene	Gene
ENSG00000141447	interacts_with	ENSG00000075945	Gene	Gene
ENSG00000165661	interacts_with	ENSG00000099956	Gene	Gene
ENSG00000099956	interacts_with	ENSG00000165661	Gene	Gene
ENSG00000184743	interacts_with	ENSG00000087299	Gene	Gene
ENSG00000087299	interacts_with	ENSG00000184743	Gene	Gene
ENSG00000165731	interacts_with	ENSG00000141759	Gene	Gene
ENSG00000141759	interacts_with	ENSG00000165731	Gene	Gene
ENSG00000101558	interacts_with	ENSG00000280951	Gene	Gene
ENSG00000280951	interacts_with	ENSG00000101558	Gene	Gene
ENSG00000109118	interacts_with	ENSG00000196591	Gene	Gene
ENSG00000196591	interacts_with	ENSG00000109118	Gene	Gene
ENSG00000162736	interacts_with	ENSG00000101343	Gene	Gene
ENSG00000101343	interacts_with	ENSG00000162736	Gene	Gene
ENSG00000198898	interacts_with	ENSG00000096433	Gene	Gene
ENSG00000096433	interacts_with	ENSG00000198898	Gene	Gene
ENSG00000196535	interacts_with	ENSG00000169641	Gene	Gene
ENSG00000169641	interacts_with	ENSG00000196535	Gene	Gene
ENSG00000198898	interacts_with	ENSG00000123104	Gene	Gene
ENSG00000123104	interacts_with	ENSG00000198898	Gene	Gene
ENSG00000198898	interacts_with	ENSG00000150995	Gene	Gene
ENSG00000150995	interacts_with	ENSG00000198898	Gene	Gene
ENSG00000131848	interacts_with	ENSG00000166446	Gene	Gene
ENSG00000166446	interacts_with	ENSG00000131848	Gene	Gene
ENSG00000179772	interacts_with	ENSG00000143190	Gene	Gene
ENSG00000143190	interacts_with	ENSG00000179772	Gene	Gene
ENSG00000179772	interacts_with	ENSG00000028277	Gene	Gene
ENSG00000028277	interacts_with	ENSG00000179772	Gene	Gene
ENSG00000101337	interacts_with	ENSG00000164118	Gene	Gene
ENSG00000164118	interacts_with	ENSG00000101337	Gene	Gene
ENSG00000166816	interacts_with	ENSG00000156482	Gene	Gene
ENSG00000156482	interacts_with	ENSG00000166816	Gene	Gene
ENSG00000164379	interacts_with	ENSG00000095564	Gene	Gene
ENSG00000095564	interacts_with	ENSG00000164379	Gene	Gene
ENSG00000181852	interacts_with	ENSG00000149308	Gene	Gene
ENSG00000149308	interacts_with	ENSG00000181852	Gene	Gene
ENSG00000135316	interacts_with	ENSG00000171914	Gene	Gene
ENSG00000171914	interacts_with	ENSG00000135316	Gene	Gene
ENSG00000164379	interacts_with	ENSG00000129691	Gene	Gene
ENSG00000129691	interacts_with	ENSG00000164379	Gene	Gene
ENSG00000282873	interacts_with	ENSG00000173473	Gene	Gene
ENSG00000173473	interacts_with	ENSG00000282873	Gene	Gene
ENSG00000111711	interacts_with	ENSG00000107020	Gene	Gene
ENSG00000107020	interacts_with	ENSG00000111711	Gene	Gene
ENSG00000156453	interacts_with	ENSG00000173334	Gene	Gene
ENSG00000173334	interacts_with	ENSG00000156453	Gene	Gene
ENSG00000138160	interacts_with	ENSG00000223887	Gene	Gene
ENSG00000223887	interacts_with	ENSG00000138160	Gene	Gene
ENSG00000134243	interacts_with	ENSG00000006704	Gene	Gene
ENSG00000006704	interacts_with	ENSG00000134243	Gene	Gene
ENSG00000167553	interacts_with	ENSG00000163399	Gene	Gene
ENSG00000163399	interacts_with	ENSG00000167553	Gene	Gene
ENSG00000106992	interacts_with	ENSG00000137656	Gene	Gene
ENSG00000137656	interacts_with	ENSG00000106992	Gene	Gene
ENSG00000117155	interacts_with	ENSG00000004975	Gene	Gene
ENSG00000004975	interacts_with	ENSG00000117155	Gene	Gene
ENSG00000100225	interacts_with	ENSG00000100902	Gene	Gene
ENSG00000100902	interacts_with	ENSG00000100225	Gene	Gene
ENSG00000139218	interacts_with	ENSG00000275835	Gene	Gene
ENSG00000275835	interacts_with	ENSG00000139218	Gene	Gene
ENSG00000196792	interacts_with	ENSG00000140262	Gene	Gene
ENSG00000140262	interacts_with	ENSG00000196792	Gene	Gene
ENSG00000178896	interacts_with	ENSG00000160710	Gene	Gene
ENSG00000160710	interacts_with	ENSG00000178896	Gene	Gene
ENSG00000111596	interacts_with	ENSG00000153956	Gene	Gene
ENSG00000153956	interacts_with	ENSG00000111596	Gene	Gene
ENSG00000167625	interacts_with	ENSG00000156026	Gene	Gene
ENSG00000156026	interacts_with	ENSG00000167625	Gene	Gene
ENSG00000100345	interacts_with	ENSG00000171703	Gene	Gene
ENSG00000171703	interacts_with	ENSG00000100345	Gene	Gene
ENSG00000100345	interacts_with	ENSG00000197321	Gene	Gene
ENSG00000197321	interacts_with	ENSG00000100345	Gene	Gene
ENSG00000167553	interacts_with	ENSG00000005022	Gene	Gene
ENSG00000005022	interacts_with	ENSG00000167553	Gene	Gene
ENSG00000100644	interacts_with	ENSG00000165113	Gene	Gene
ENSG00000165113	interacts_with	ENSG00000100644	Gene	Gene
ENSG00000132688	interacts_with	ENSG00000026025	Gene	Gene
ENSG00000026025	interacts_with	ENSG00000132688	Gene	Gene
ENSG00000178919	interacts_with	ENSG00000107164	Gene	Gene
ENSG00000107164	interacts_with	ENSG00000178919	Gene	Gene
ENSG00000117155	interacts_with	ENSG00000060339	Gene	Gene
ENSG00000060339	interacts_with	ENSG00000117155	Gene	Gene
ENSG00000178950	interacts_with	ENSG00000149532	Gene	Gene
ENSG00000149532	interacts_with	ENSG00000178950	Gene	Gene
ENSG00000112984	interacts_with	ENSG00000189241	Gene	Gene
ENSG00000189241	interacts_with	ENSG00000112984	Gene	Gene
ENSG00000197860	interacts_with	ENSG00000239857	Gene	Gene
ENSG00000239857	interacts_with	ENSG00000197860	Gene	Gene
ENSG00000072518	interacts_with	ENSG00000118200	Gene	Gene
ENSG00000118200	interacts_with	ENSG00000072518	Gene	Gene
ENSG00000176678	interacts_with	ENSG00000274081	Gene	Gene
ENSG00000274081	interacts_with	ENSG00000176678	Gene	Gene
ENSG00000198815	interacts_with	ENSG00000141510	Gene	Gene
ENSG00000141510	interacts_with	ENSG00000198815	Gene	Gene
ENSG00000135316	interacts_with	ENSG00000240344	Gene	Gene
ENSG00000240344	interacts_with	ENSG00000135316	Gene	Gene
ENSG00000123737	interacts_with	ENSG00000197223	Gene	Gene
ENSG00000197223	interacts_with	ENSG00000123737	Gene	Gene
ENSG00000168564	interacts_with	ENSG00000143942	Gene	Gene
ENSG00000143942	interacts_with	ENSG00000168564	Gene	Gene
ENSG00000046651	interacts_with	ENSG00000144824	Gene	Gene
ENSG00000144824	interacts_with	ENSG00000046651	Gene	Gene
ENSG00000111711	interacts_with	ENSG00000184752	Gene	Gene
